country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
United Kingdom:GBR,0.06666666666666667,0.0,0.06666666666666667,0.0,14.640343040914775,81942.0,
Brazil:BRA,0.06666666666666667,0.0,0.06666666666666667,0.0,3.202793774548891,542249.0,
Switzerland:CHE,0.06666666666666667,0.0,0.06666666666666667,0.0,73.45525291828794,18878.0,
Nicaragua:NIC,0.06666666666666667,0.0,0.06666666666666667,0.0,5.397835901688435,937345.0,
Denmark:DNK,0.0,1.0,0.0,0.0,6.3546343877516085,2041636.0,
Iceland:ISL,0.06666666666666667,0.0,0.06666666666666667,0.0,,,5784937.0
Germany:DEU,0.06666666666666667,0.0,0.06666666666666667,0.0,4.661233518874931,1167350.0,
Belgium:BEL,0.06666666666666667,0.0,0.06666666666666667,0.0,4.621507325177466,30599.0,
Indonesia:IDN,0.06666666666666667,0.0,0.06666666666666667,0.0,5.175,77625.0,
Colombia:COL,0.06666666666666667,0.0,0.06666666666666667,0.0,4.0068752072510225,543753.0,
Austria:AUT,0.06666666666666667,0.0,0.06666666666666667,0.0,5.514285714285714,386.0,
Italy:ITA,0.06666666666666667,0.0,0.06666666666666667,0.0,6.08311765876966,61111.0,
Viet Nam:VNM,0.06666666666666667,0.0,0.06666666666666667,0.0,2.125013774104683,38569.0,
Netherlands:NLD,0.06666666666666667,0.0,0.06666666666666667,0.0,3.4512835153566486,106903.0,
France:FRA,0.06666666666666667,0.0,0.06666666666666667,0.0,17.17625,13741.0,
Guatemala:GTM,0.06666666666666667,0.0,0.06666666666666667,0.0,6.438004402054292,122850.0,
